#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-06-14T14:41:09 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-06-14T14:41:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/257/59/table2&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22570059
#Name: J/ApJS/257/59
#Title: First CHIME/FRB Fast Radio Burst Catalog (CHIME/FRB Col.+, 2021)
#INFO	ivoid=ivo://cds.vizier/j/apjs/257/59	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/257/59	    IVOID of underlying data collection
#INFO	creator=CHIME/FRB Col.	    First author or institution
#INFO	cites=bibcode:2021ApJS..257...59C	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2021	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/257/59	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22570059	    Dataset identifier that can be used for citation
#INFO	publication_date=2023-09-04	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_257_59_table2:
#Name: J/ApJS/257/59/table2
#Title: CHIME/FRB Catalog 1
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A12)	TNS name (tns_name)	[ucd=meta.id;meta.main]
#Column	OName	(a15)	Previous name (previous_name)	[ucd=meta.id]
#Column	RpName	(a12)	Associated repeater name if any or "-9999" (repeater_name)	[ucd=meta.id]
#Column	RAJ2000	(F11.7)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	e_RAJ2000	(E9.2)	[4e-07/0.4] Right ascension error; see Section 3.2 (ra_err)	[ucd=stat.error;pos.eq.ra]
#Column	n_RAJ2000	(A1)	Notes on right ascension (ra_notes) (1)	[ucd=meta.note]
#Column	DEJ2000	(F11.7)	[-6.5/89.4] Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	e_DEJ2000	(E9.2)	[6e-07/0.5] Declination error; see Section 3.2 (dec_err)	[ucd=stat.error;pos.eq.dec]
#Column	n_DEJ2000	(A1)	Notes on declination (dec_notes) (1)	[ucd=meta.note]
#Column	GLON	(F6.2)	[16.3/360] Galactic longitude (gl)	[ucd=pos.galactic.lon]
#Column	GLAT	(F6.2)	[-68/89.6] Galactic latitude (gb)	[ucd=pos.galactic.lat]
#Column	ExpUp	(F7.2)	[1.8/1190] Exposure for upper transit of the source (exp_up)	[ucd=time.expo]
#Column	e_ExpUp	(F5.1)	[/330]? Exposure error for upper transit of the source (exp_up_err)	[ucd=stat.error]
#Column	n_ExpUp	(A1)	Notes on exposure for upper transit of the source (exp_up_notes) (1)	[ucd=meta.note]
#Column	ExpLo	(F7.1)	[8/960]? Exposure for lower transit of the source (exp_low)	[ucd=time.expo]
#Column	e_ExpLo	(F7.1)	[1.8/390]? Exposure error for lower transit of the source (exp_low_err)	[ucd=stat.error]
#Column	n_ExpLo	(A1)	Notes on exposure for lower transit of the source (exp_low_notes) (1)	[ucd=meta.note]
#Column	SNR	(F5.1)	[9/134] Detection SNR (bonsai_snr)	[ucd=stat.snr]
#Column	DM	(F6.1)	[101.9/3038] Detection dispersion measure, DM (bonsai_dm)	[ucd=phys.dispMeasure]
#Column	b_Ft68	(F5.1)	[0/204] Lower limit fluence threshold (68% confidence) (low_ft_68)	[ucd=instr.sensitivity]
#Column	B_Ft68	(F4.1)	[0/35] Upper limit fluence threshold (68% confidence) (up_ft_68)	[ucd=instr.sensitivity]
#Column	b_Ft95	(F5.1)	[0/401.5] Lower limit fluence threshold (95% confidence) (low_ft_95)	[ucd=instr.sensitivity]
#Column	B_Ft95	(F4.1)	[0/63] Upper limit fluence threshold (95% confidence) (up_ft_95)	[ucd=instr.sensitivity]
#Column	SNRfitb	(F5.1)	[7.9/458.5] SNR determined using the fitting algorithm fitburst (snr_fitb)	[ucd=stat.snr]
#Column	DMfitb	(F10.5)	[103/3039] DM determined using the fitting algorithm fitburst (dm_fitb) (2)	[ucd=phys.dispMeasure]
#Column	e_DMfitb	(F8.5)	[0.00016/0.8] DM error determined using the fitting algorithm fitburst (dm_fitb_err) (2)	[ucd=stat.error]
#Column	DMeNE2001	(F6.1)	[62/3007] DM excess between DM determined by fitburst + NE2001 (dm_exc_ne2001) (3)	[ucd=phys.dispMeasure]
#Column	DMeYMW16	(F6.1)	[23.9/3016] DM excess between DM determined by fitburst + YMW16 (dm_exc_ymw16) (3)	[ucd=phys.dispMeasure]
#Column	BcWidth	(F8.5)	[0.00098/0.13] Boxcar width of the pulse (bc_width)	[ucd=time.interval]
#Column	l_Scat	(A1)	Limit flag on scat_time	[ucd=meta.code.error]
#Column	Scat	(F11.8)	[0.0001/0.091] Scattering time at 600MHz (scat_time) (2)	[ucd=time;arith.diff]
#Column	e_Scat	(F14.8)	[6.5e-7/0.007]? Scattering time error (scat_time_err) (2)	[ucd=stat.error]
#Column	Flux	(F6.3)	[0/41] Peak flux of the band-average profile (lower limit)	[ucd=phot.flux.density;em.radio]
#Column	e_Flux	(F6.3)	[0/18] Flux error (flux_err)	[ucd=stat.error;phot.flux]
#Column	l_Flux	(A1)	Lower bound on Flux (flux_notes) (1)	[ucd=meta.code.error;phot.flux]
#Column	Fluence	(F5.2)	[0/95] Fluence (lower limit)	[ucd=phot.fluence]
#Column	e_Fluence	(F5.2)	[0/41] Fluence error (fluence_err)	[ucd=stat.error;phot.fluence]
#Column	l_Fluence	(A1)	Lower bound on Fluence (fluence_notes) (1)	[ucd=meta.code.error;phot.fluence]
#Column	Nsb	(I1)	[0/5] Sub-burst number (sub_num) (4)	[ucd=meta.number]
#Column	MJD400	(F17.11)	[58324.7/58666] Time of arrival with reference to 400.1953125MHz; Modified Julian Date (mjd_400) (5)	[ucd=time.epoch]
#Column	e_MJD400	(F14.11)	[1.7e-10/1.4] Error on MJD400 (mjd_400_err) (5)	[ucd=stat.error]
#Column	MJDinf	(F17.11)	[58324.7/58666] Time of arrival with reference to infinite frequency (mjd_inf) (5)	[ucd=time.epoch]
#Column	e_MJDinf	(F14.11)	[1.9e-10/1.4] Time of arrival error with reference to infinite frequency (mjd_inf_err) (5)	[ucd=stat.error]
#Column	l_Widthfitb	(A1)	Limit flag on width_fitb	[ucd=meta.code.error]
#Column	Widthfitb	(F10.7)	[0.0001/0.03] Width of sub-burst using fitburst (width_fitb)	[ucd=time.interval]
#Column	e_Widthfitb	(F13.7)	[2.3e-06/0.007]? Width error of sub-burst using fitburst (width_fitb_err)	[ucd=stat.error]
#Column	SpInd	(F6.3)	[-9.4/99] Spectral index for the sub-burst (sp_idx)	[ucd=spect.index]
#Column	e_SpInd	(F6.3)	[0.078/26] Spectral index error for the sub-burst (sp_idx_err)	[ucd=stat.error]
#Column	spRun	(F7.2)	[-910/10.3] Spectral running for the sub-burst (sp_run)	[ucd=spect.index]
#Column	e_spRun	(F6.2)	[0.13/170] Spectral running error for the sub-burst (sp_run_err)	[ucd=stat.error]
#Column	B_Freq	(F5.1)	[444.1/800.2] Highest frequency band of detection for the sub-burst at FWTM (high_freq)	[ucd=em.freq;stat.max]
#Column	b_Freq	(F5.1)	[400.2/658.6] Lowest frequency band of detection for the sub-burst at FWTM (low_freq)	[ucd=em.freq;stat.min]
#Column	Fpk	(F5.1)	[400.2/800.2] Peak frequency for the sub-burst (peak_freq)	[ucd=em.freq]
#Column	chi2	(F11.3)	[136752/9092629] Fit {chi}^2 from fitburst (chi_sq)	[ucd=stat.fit.param;meta.modelled]
#Column	dof	(I7)	[134058/9070841] Number of deg of freedom in fitburst	[ucd=meta.id]
#Column	Frac	(F6.3)	[0.232/0.657] Fraction of spectral channels flagged in fitburst (flag_frac)	[ucd=stat.fit.param]
#Column	Flag	(I1)	[0/1] Flag (excluded_flag) (6)	[ucd=meta.code.error]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	Name	OName	RpName	RAJ2000	e_RAJ2000	n_RAJ2000	DEJ2000	e_DEJ2000	n_DEJ2000	GLON	GLAT	ExpUp	e_ExpUp	n_ExpUp	ExpLo	e_ExpLo	n_ExpLo	SNR	DM	b_Ft68	B_Ft68	b_Ft95	B_Ft95	SNRfitb	DMfitb	e_DMfitb	DMeNE2001	DMeYMW16	BcWidth	l_Scat	Scat	e_Scat	Flux	e_Flux	l_Flux	Fluence	e_Fluence	l_Fluence	Nsb	MJD400	e_MJD400	MJDinf	e_MJDinf	l_Widthfitb	Widthfitb	e_Widthfitb	SpInd	e_SpInd	spRun	e_spRun	B_Freq	b_Freq	Fpk	chi2	dof	Frac	Flag	Simbad
     276	FRB20190131E	-9999          	-9999       	195.6500000	 4.40e-02	 	+80.9200000	 2.70e-01	 	122.39	 36.20	  71.00	 40.0	 	   72.0	   36.0	 	 20.9	 279.8	  1.8	 0.6	  3.3	 1.1	 50.7	 279.80060	 0.00250	 236.5	 243.3	 0.00098	 	 0.00016400	    0.00001600	 3.000	 2.000	 	 5.10	 3.40	 	0	58514.01166693440	 0.00000000330	58514.01158303210	 0.00000000340	<	 0.0002300	             	22.000	 1.600	 -63.10	  4.10	576.8	400.2	476.5	 199966.627	 197897	 0.364	0	Simbad
     277	FRB20190131D	-9999          	-9999       	057.4600000	 1.60e-01	 	+22.7500000	 1.80e-01	 	168.11	-24.08	  15.00	  5.8	 	       	       	 	 18.7	 642.1	  0.0	 4.2	  0.0	 7.9	 48.9	 642.12180	 0.00120	 574.6	 569.1	 0.00197	 	 0.00042600	    0.00003100	 2.900	 1.600	 	 6.80	 3.70	 	0	58514.13021713680	 0.00000000370	58514.13002458720	 0.00000000370	<	 0.0001700	             	 1.610	 0.530	  -3.35	  0.71	800.2	400.2	508.7	 424385.421	 418900	 0.327	0	Simbad
     278	FRB20190131D	-9999          	-9999       	057.4600000	 1.60e-01	 	+22.7500000	 1.80e-01	 	168.11	-24.08	  15.00	  5.8	 	       	       	 	 18.7	 642.1	  0.0	 4.2	  0.0	 7.9	 48.9	 642.12180	 0.00120	 574.6	 569.1	 0.00197	 	 0.00042600	    0.00003100	 2.900	 1.600	 	 6.80	 3.70	 	1	58514.13021723520	 0.00000000930	58514.13002468570	 0.00000000930	 	 0.0003480	    0.0000720	 5.300	 1.700	  -6.90	  2.10	800.2	400.2	585.1	 424385.421	 418900	 0.327	0	Simbad
     279	FRB20190131C	-9999          	-9999       	166.4500000	 2.20e-01	 	+10.4300000	 2.70e-01	 	241.74	 60.05	  11.90	  6.8	 	       	       	 	 13.6	 506.3	  0.0	 2.5	  0.0	 5.1	 21.7	 507.76180	 0.00270	 474.8	 484.9	 0.00098	<	 0.00050000	              	 0.840	 0.660	 	 2.10	 1.60	 	0	58514.43220708020	 0.00000000800	58514.43205482040	 0.00000000800	 	 0.0004440	    0.0000290	 4.500	 1.200	  -9.90	  2.00	800.2	400.2	501.4	 204001.903	 205194	 0.341	0	Simbad
     280	FRB20190131B	-9999          	-9999       	354.7200000	 2.40e-01	 	+11.7100000	 2.30e-01	 	 96.19	-47.36	  13.50	  5.8	 	       	       	 	 12.2	1801.9	  0.0	 3.1	  0.0	 5.6	 17.1	1805.72900	 0.00430	1770.1	1778.2	 0.00197	<	 0.00110000	              	 0.990	 0.510	 	 3.30	 1.30	 	0	58514.95728802000	 0.00000020000	58514.95674655000	 0.00000020000	 	 0.0009200	    0.0000760	16.500	 6.500	 -11.90	  5.90	800.2	514.4	798.1	 429293.815	 429850	 0.310	0	Simbad
     281	FRB20190201B	-9999          	-9999       	118.2000000	 1.90e-01	 	+55.5800000	 1.90e-01	 	162.23	 30.61	  22.00	 11.0	 	       	       	 	 19.8	 748.9	  0.0	 1.2	  0.0	 2.4	 30.8	 749.17600	 0.01000	 695.0	 698.0	 0.00295	 	 0.00057200	    0.00006300	 0.810	 0.440	 	 2.30	 1.20	 	0	58515.29523079450	 0.00000000610	58515.29500614300	 0.00000000680	 	 0.0008000	    0.0001100	 1.800	 1.000	 -14.80	  2.60	632.1	400.2	425.9	 438206.544	 437753	 0.297	0	Simbad
     282	FRB20190201A	-9999          	-9999       	064.0300000	 2.30e-01	 	+84.8400000	 3.20e-01	 	127.32	 23.83	 134.00	 66.0	 	  133.0	   67.0	 	 11.0	 241.0	  2.2	 1.2	  4.5	 2.5	 15.4	 242.00380	 0.00400	 179.6	 178.5	 0.00098	<	 0.00072000	              	 2.600	 1.600	 	 3.10	 1.60	 	0	58515.65014996100	 0.00000001200	58515.65007739200	 0.00000001200	 	 0.0006080	    0.0000560	 0.100	 1.300	  -0.20	  1.80	800.2	400.2	476.6	 401017.550	 401882	 0.354	0	Simbad
     283	FRB20190202B	-9999          	-9999       	114.3200000	 3.90e-02	f	+32.4500000	 1.80e-01	f	187.06	 23.20	  13.30	  5.5	 	       	       	 	 20.2	 464.2	  0.0	 2.4	  0.0	 4.4	 26.6	 464.90600	 0.00220	 394.8	 379.4	 0.00098	<	 0.00056000	              	 1.570	 0.800	<	 2.70	 1.30	<	0	58516.28548572280	 0.00000000760	58516.28534631390	 0.00000000760	 	 0.0005100	    0.0000270	 3.890	 0.910	  -6.60	  1.30	800.2	400.2	536.2	 229371.496	 224042	 0.280	0	Simbad
     284	FRB20190202A	-9999          	-9999       	344.2000000	 2.50e-02	 	+17.1000000	 2.60e-02	 	 87.49	-37.76	   5.70	  4.9	 	       	       	 	101.0	 305.7	  0.0	 2.5	  0.0	12.2	236.3	 307.36050	 0.00046	 266.6	 274.2	 0.00197	<	 0.00072000	              	41.000	18.000	 	95.00	41.00	 	0	58516.91953916010	 0.00000000100	58516.91944699360	 0.00000000100	 	 0.0007103	    0.0000047	 5.130	 0.120	 -12.38	  0.22	757.8	400.2	492.3	 432295.688	 376346	 0.396	0	Simbad
     285	FRB20190203B	-9999          	-9999       	130.6400000	 2.30e-01	 	+61.8900000	 2.50e-01	 	154.26	 36.70	  24.00	 15.0	 	       	       	 	  9.0	 580.7	  0.0	 1.2	  0.0	 2.3	 12.6	 582.22480	 0.00950	 536.4	 544.0	 0.00295	 	 0.00058000	    0.00014000	 0.490	 0.360	 	 0.93	 0.48	 	0	58517.32614951700	 0.00000001700	58517.32597492900	 0.00000001800	 	 0.0003000	    0.0002000	 1.500	 2.000	  -8.50	  3.60	735.7	400.2	437.5	 436444.689	 437145	 0.298	0	Simbad
     286	FRB20190203A	-9999          	-9999       	133.6800000	 1.70e-01	 	+70.8200000	 1.90e-01	 	143.20	 35.48	  40.00	 17.0	 	   39.5	    2.8	 	 32.0	 418.9	 18.7	 2.1	 35.2	 3.9	 61.9	 420.57270	 0.00430	 374.7	 381.7	 0.00393	 	 0.00083200	    0.00004100	 1.210	 0.640	 	 4.00	 1.90	 	0	58517.33140620710	 0.00000000350	58517.33128009220	 0.00000000370	 	 0.0005500	    0.0000500	25.000	 1.300	 -75.00	  3.60	563.4	400.2	472.9	 432800.295	 429849	 0.310	0	Simbad
     287	FRB20190203C	-9999          	-9999       	196.0100000	 2.20e-01	 	+02.4800000	 3.30e-01	 	310.44	 65.17	  10.90	  6.1	 	       	       	 	 11.1	 370.4	  0.0	 6.2	  0.0	12.6	 12.5	 370.46200	 0.01600	 340.8	 348.3	 0.00393	<	 0.00250000	              	 1.400	 1.100	 	 4.40	 3.00	 	0	58517.50705058600	 0.00000001700	58517.50693949800	 0.00000001800	 	 0.0020500	    0.0002300	 0.100	 1.900	   0.00	  2.40	800.2	400.2	800.2	 389932.420	 389722	 0.374	0	Simbad
     288	FRB20190204A	-9999          	-9999       	161.3300000	 2.30e-01	 	+61.5300000	 2.40e-01	 	145.59	 49.68	  24.00	 14.0	 	       	       	 	 10.1	 448.0	  0.0	 1.7	  0.0	 3.2	 13.8	 449.63900	 0.06100	 413.5	 423.3	 0.00786	 	 0.00088000	    0.00022000	 0.240	 0.160	 	 1.50	 0.70	 	0	58518.40820018400	 0.00000001700	58518.40806535300	 0.00000002500	 	 0.0018100	    0.0004000	 2.400	 3.300	 -28.00	 12.00	557.9	400.2	418.2	 431296.930	 431065	 0.308	0	Simbad
     289	FRB20190204B	-9999          	-9999       	255.9200000	 1.70e-01	 	+75.8700000	 1.90e-01	 	107.94	 32.73	  55.00	 24.0	 	   47.0	   13.0	 	 28.0	1463.8	 13.0	 2.6	 23.2	 4.7	 37.1	1464.93930	 0.00490	1419.4	1425.0	 0.00295	 	 0.00041800	    0.00007700	 1.350	 0.560	 	 4.40	 1.80	 	0	58518.67310577540	 0.00000000640	58518.67266649190	 0.00000000660	 	 0.0010220	    0.0000590	 6.230	 0.850	  -8.70	  1.10	800.2	400.2	571.7	 411901.847	 411609	 0.339	0	Simbad
     290	FRB20190205A	-9999          	-9999       	342.2200000	 2.50e-01	 	+83.3700000	 3.00e-01	 	119.31	 21.38	 101.00	 54.0	 	  101.0	   54.0	 	  9.5	 693.9	  5.8	 2.6	 11.3	 5.2	 18.6	 695.38900	 0.00530	 627.7	 623.8	 0.00295	<	 0.00069000	              	 0.740	 0.400	 	 1.70	 0.74	 	0	58519.89467052000	 0.00000001400	58519.89446199800	 0.00000001400	 	 0.0006020	    0.0000460	18.300	 3.100	 -47.30	  7.50	605.6	400.2	485.7	 415250.098	 414650	 0.334	0	Simbad
     291	FRB20190206C	-9999          	-9999       	200.4500000	 1.90e-01	 	+74.3900000	 4.60e-02	 	120.17	 42.57	  41.00	 26.0	 	   31.0	   19.0	 	  9.3	1044.9	 19.6	 3.0	 40.7	 6.0	 20.2	1043.00200	 0.02100	1004.7	1012.2	 0.00590	 	 0.00142000	    0.00026000	 0.560	 0.310	 	 3.80	 2.00	 	0	58520.51855071400	 0.00000001300	58520.51823795500	 0.00000001500	 	 0.0020100	    0.0002600	 1.000	 1.100	  -5.20	  1.80	800.2	400.2	439.2	 649348.264	 645689	 0.309	0	Simbad
     292	FRB20190206B	-9999          	-9999       	049.7600000	 2.50e-01	 	+79.5000000	 3.90e-01	 	129.56	 18.58	  68.00	 35.0	 	   59.0	   34.0	 	  9.7	 355.8	  6.1	 1.7	 12.2	 3.6	 17.7	 352.52000	 0.11000	 274.0	 261.0	 0.01966	<	 0.00900000	              	 0.950	 0.900	 	 9.60	 6.30	 	0	58520.58179142600	 0.00000002000	58520.58168571900	 0.00000003800	 	 0.0071000	    0.0009300	11.600	 2.300	 -24.60	  4.10	687.6	400.2	506.4	 783766.072	 775802	 0.377	0	Simbad
     293	FRB20190206A	-9999          	-9999       	244.8500000	 2.20e-01	 	+09.3600000	 2.60e-01	 	 23.27	 37.95	  12.50	  6.8	 	       	       	 	 13.4	 187.6	  0.0	10.3	  0.0	20.8	 43.5	 188.33640	 0.00610	 146.9	 152.8	 0.00590	 	 0.00274000	    0.00017000	 1.400	 1.300	 	 9.10	 7.00	 	0	58520.63292074240	 0.00000000620	58520.63286426700	 0.00000000640	 	 0.0008040	    0.0000970	38.000	 2.600	 -65.70	  4.10	644.6	443.2	534.5	 612230.916	 612857	 0.344	0	Simbad
     294	FRB20190208B	-9999          	-9999       	091.0000000	 1.30e-01	 	+80.8800000	 3.50e-02	 	132.78	 24.91	  38.00	 30.0	 	  102.5	    3.5	 	 96.4	 713.3	  3.8	 1.4	  7.3	 2.6	165.2	 714.22009	 0.00054	 653.6	 653.3	 0.00098	 	 0.00011670	    0.00000320	10.300	 4.600	 	14.30	 6.30	 	0	58522.21028818300	 0.00000000180	58522.21007401360	 0.00000000180	<	 0.0001000	             	 0.690	 0.150	  -8.02	  0.30	713.9	400.2	417.9	 237265.402	 216745	 0.304	0	Simbad
     295	FRB20190208C	-9999          	-9999       	141.5500000	 3.70e-02	 	+83.5600000	 2.20e-01	 	128.80	 31.03	 103.00	 55.0	 	   96.0	   55.0	 	 16.3	 237.8	  3.8	 1.8	  7.3	 3.6	 31.4	 238.39210	 0.00240	 188.7	 193.9	 0.00098	<	 0.00045000	              	 1.270	 0.850	 	 1.74	 0.88	 	0	58522.33895074030	 0.00000000930	58522.33887925500	 0.00000000930	 	 0.0004110	    0.0000190	18.700	 2.000	 -54.60	  5.60	583.2	400.2	474.9	 217644.686	 218266	 0.299	0	Simbad
     296	FRB20190208A	190208.J1855+46	FRB20190208A	283.5200000	 1.50e-01	 	+46.9600000	 2.20e-01	 	 76.71	 19.04	  17.40	  9.5	 	       	       	 	 12.2	 579.1	  0.0	 3.6	  0.0	 8.0	 31.2	 579.84300	 0.01200	 508.4	 514.6	 0.03342	 	 0.00122000	    0.00027000	 0.390	 0.270	 	 4.90	 2.90	 	0	58522.73739209320	 0.00000000410	58522.73721821880	 0.00000000540	 	 0.0007600	    0.0002500	48.000	14.000	 -58.00	 17.00	735.1	494.1	602.7	1363946.463	1357034	 0.273	0	Simbad
     297	FRB20190208A	190208.J1855+46	FRB20190208A	283.5200000	 1.50e-01	 	+46.9600000	 2.20e-01	 	 76.71	 19.04	  17.40	  9.5	 	       	       	 	 12.2	 579.1	  0.0	 3.6	  0.0	 8.0	 31.2	 579.84300	 0.01200	 508.4	 514.6	 0.03342	 	 0.00122000	    0.00027000	 0.390	 0.270	 	 4.90	 2.90	 	1	58522.73739219480	 0.00000000340	58522.73721832040	 0.00000000490	 	 0.0004100	    0.0002200	77.000	14.000	-115.00	 20.00	642.5	484.3	557.8	1363946.463	1357034	 0.273	0	Simbad
     298	FRB20190208A	190208.J1855+46	FRB20190208A	283.5200000	 1.50e-01	 	+46.9600000	 2.20e-01	 	 76.71	 19.04	  17.40	  9.5	 	       	       	 	 12.2	 579.1	  0.0	 3.6	  0.0	 8.0	 31.2	 579.84300	 0.01200	 508.4	 514.6	 0.03342	 	 0.00122000	    0.00027000	 0.390	 0.270	 	 4.90	 2.90	 	2	58522.73739225470	 0.00000000310	58522.73721838030	 0.00000000470	 	 0.0003800	    0.0002300	74.000	14.000	-127.00	 22.00	613.2	468.4	535.9	1363946.463	1357034	 0.273	0	Simbad
     299	FRB20190208A	190208.J1855+46	FRB20190208A	283.5200000	 1.50e-01	 	+46.9600000	 2.20e-01	 	 76.71	 19.04	  17.40	  9.5	 	       	       	 	 12.2	 579.1	  0.0	 3.6	  0.0	 8.0	 31.2	 579.84300	 0.01200	 508.4	 514.6	 0.03342	 	 0.00122000	    0.00027000	 0.390	 0.270	 	 4.90	 2.90	 	3	58522.73739231800	 0.00000001100	58522.73721844400	 0.00000001200	 	 0.0067900	    0.0008400	29.600	 6.800	-101.00	 24.00	538.7	400.2	463.2	1363946.463	1357034	 0.273	0	Simbad
     300	FRB20190209A	190209.J0937+77	FRB20190209A	144.3200000	 2.20e-01	 	+77.6700000	 2.80e-01	 	134.18	 34.84	  53.00	 30.0	 	   48.0	   30.0	 	 11.8	 423.8	 15.4	 3.6	 38.8	 8.6	 19.6	 424.78600	 0.03100	 379.1	 385.8	 0.00492	 	 0.00113000	    0.00021000	 0.770	 0.550	 	 3.90	 2.30	 	0	58523.34746555300	 0.00000001600	58523.34733817500	 0.00000001800	 	 0.0014300	    0.0002600	28.500	 4.600	 -89.00	 13.00	552.4	400.2	470.1	 441578.215	 441401	 0.291	0	Simbad
     301	FRB20190210B	-9999          	-9999       	104.1800000	 1.60e-01	 	+23.7000000	 1.60e-01	 	192.11	 11.66	  16.50	  4.8	 	       	       	 	 43.9	 622.7	  0.0	 1.1	  0.0	 1.9	 66.0	 624.18790	 0.00210	 507.7	 460.1	 0.00295	 	 0.00036400	    0.00001700	 2.600	 0.680	 	 5.30	 1.50	 	0	58524.23369604340	 0.00000000480	58524.23350887150	 0.00000000490	 	 0.0003970	    0.0000350	-2.450	 0.340	  -3.09	  0.67	696.1	400.2	400.2	 441315.327	 435929	 0.300	0	Simbad
     302	FRB20190210C	-9999          	-9999       	295.7500000	 2.40e-01	 	+89.1000000	 2.50e-01	 	121.95	 26.92	 950.00	330.0	 	  860.0	  250.0	 	 19.7	 642.1	  3.2	 2.2	  5.6	 4.0	 27.3	 643.36690	 0.00250	 588.1	 590.7	 0.00197	 	 0.00025000	    0.00004300	 2.370	 0.810	 	 3.60	 1.20	 	0	58524.25258585200	 0.00000001200	58524.25239292900	 0.00000001200	 	 0.0002860	    0.0000510	 0.350	 0.830	  -1.50	  1.10	800.2	400.2	448.5	 399026.111	 397625	 0.361	0	Simbad
     303	FRB20190210A	-9999          	FRB20190209A	144.3200000	 2.20e-01	 	+77.6700000	 2.80e-01	 	134.18	 34.84	  53.00	 30.0	 	   48.0	   30.0	 	 10.1	 420.5	 15.4	 3.6	 38.8	 8.6	 21.7	 426.12000	 0.13000	 380.4	 387.2	 0.01180	 	 0.00150000	    0.00047000	 0.250	 0.250	 	 1.81	 0.20	 	0	58524.34529982500	 0.00000001600	58524.34517204700	 0.00000004200	 	 0.0057800	    0.0006500	25.400	 3.700	 -89.00	 12.00	542.5	400.2	461.8	 887289.454	 886457	 0.288	0	Simbad
     304	FRB20190210D	-9999          	-9999       	307.8000000	 8.20e-02	f	+55.4600000	 1.80e-01	f	 91.53	  9.37	  24.00	 11.0	 	       	       	 	 20.6	 357.5	  0.0	 2.2	  0.0	 3.5	 36.0	 359.14770	 0.00400	 217.9	 170.1	 0.00197	 	 0.00027300	    0.00007800	 1.370	 0.320	<	 2.50	 0.47	<	0	58524.80198408080	 0.00000000920	58524.80187638510	 0.00000000930	 	 0.0005800	    0.0000390	20.700	 2.000	 -24.40	  2.20	800.2	449.9	611.8	 459940.810	 454169	 0.271	0	Simbad
     305	FRB20190210E	-9999          	-9999       	313.6500000	 2.80e-01	 	+86.6700000	 3.10e-01	 	119.77	 25.39	 204.00	 97.0	 	  188.0	   99.0	 	  9.5	 580.7	  3.4	 2.1	  5.9	 3.7	 15.5	 580.58000	 0.01100	 522.7	 524.2	 0.00197	<	 0.00110000	              	 0.690	 0.230	 	 1.45	 0.29	 	0	58524.84859668700	 0.00000002100	58524.84842259200	 0.00000002100	 	 0.0009600	    0.0000870	13.400	 3.200	 -40.50	  8.80	599.4	400.2	472.2	 417230.246	 414042	 0.335	0	Simbad
     306	FRB20190211A	-9999          	-9999       	067.0600000	 1.90e-01	 	+68.6400000	 2.00e-01	 	140.63	 13.59	  34.00	 18.0	 	       	       	 	 20.2	1188.9	  0.0	 5.1	  0.0	 8.8	 27.8	1188.25600	 0.00430	1084.4	1050.5	 0.00393	 	 0.00329000	    0.00068000	 1.470	 0.590	 	 5.80	 1.60	 	0	58525.12841926240	 0.00000000250	58525.12806294640	 0.00000000280	 	 0.0003600	    0.0001200	38.900	 5.300	 -39.30	  5.20	800.2	515.0	656.0	 669464.741	 664841	 0.288	0	Simbad
     307	FRB20190211B	-9999          	-9999       	299.6200000	 2.20e-01	 	+61.3700000	 2.20e-01	 	 94.41	 16.10	  25.00	 14.0	 	       	       	 	 12.7	 260.4	  0.0	 1.2	  0.0	 2.1	 18.4	 260.70000	 0.00068	 176.2	 169.8	 0.00098	 	 0.00015200	    0.00002200	 0.300	 0.140	 	 1.35	 0.38	 	0	58525.77622726400	 0.00000001900	58525.77614908900	 0.00000001900	<	 0.0001000	             	 1.400	 1.300	  -7.50	  2.40	764.9	400.2	440.1	 225099.745	 223737	 0.281	0	Simbad
